YYYY-MM-DD-HH:MM:SS;FT0101[l/m];FT0401[m3/h];PT0101[Bar];PT0102[Bar];PT0201[Bar];PT0202[Bar];PT0301[Bar];PT0302[Bar];PT0303[Bar];CV0201[%];PT0203[Bar];PT0301[Bar];act_mode3;act_mode1;act_mode4;p;t_w[K];speed[RPM];outlet_pressure[Bar];p_lo_min[W];p_lo_max[W];DBB_ANTI_CYCLING_TRI;DBB_ANTI_CYCLING_TIM;equal_period_count;time_in_stop;last_time_in_stop;speed_avedev;M2_warning_out;M2_alarm_out;M2_reset_out;M2_cntCycles;M2_pumpToff;M2_pumpToffAvg;M2_pumpToffVar;M2_algState;M3_warning_out;M3_alarm_out;M3_reset_out;M3_cumVol;M3_edgeType;M3_edgeDetectionStat;M3_maxVol_warning;M3_maxVol_alarm;M3_Tevent;M2_cumVol;M3_qAvg;pump_output_control_;M2_plumbingCheck_cnt;M2_plumbingCheck_cnt;M2_plumbingCheck_cnt;M2_plumbingCheck_dpd;M2_PlumbingCheck_fla;M2_PlumbingWarning;FT0106;PT0106;FT0103;FT0104;FT0105;PV0106;SC0401;M2_stp_alg
2023-09-18 11:29:54:610;0.01; 0.00; 0.000; 4.11; 4.05; 4.03; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.94; 0.00; 4.139; 0.00; 571.00; 40.00; 5.00; 0.00; 236.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9728.70; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:54:730;0.01; 0.00; 0.000; 4.11; 4.04; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.140; 0.00; 571.00; 40.00; 5.00; 0.00; 237.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9728.70; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:54:850;0.01; 0.00; 0.000; 4.11; 4.05; 4.03; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.139; 0.00; 571.00; 40.00; 5.00; 0.00; 237.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9729.10; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:54:970;0.02; 0.00; 0.000; 4.11; 4.04; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.139; 0.00; 571.00; 40.00; 5.00; 0.00; 237.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9729.10; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:55:090;0.03; 0.00; 0.000; 4.11; 4.05; 4.03; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.139; 0.00; 571.00; 40.00; 5.00; 0.00; 237.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9729.10; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:55:210;0.03; 0.00; 0.000; 4.11; 4.05; 4.03; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.139; 0.00; 571.00; 40.00; 5.00; 0.00; 237.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9729.10; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:55:330;0.03; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.139; 0.00; 571.00; 40.00; 5.00; 0.00; 237.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9729.50; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:55:450;0.03; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.139; 0.00; 571.00; 40.00; 5.00; 0.00; 237.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9729.50; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:55:570;0.02; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.139; 0.00; 571.00; 40.00; 5.00; 0.00; 237.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9729.50; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:55:690;0.01; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.139; 0.00; 571.00; 40.00; 5.00; 0.00; 237.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9729.50; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:55:810;0.02; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.139; 0.00; 571.00; 40.00; 5.00; 0.00; 238.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9729.90; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:55:930;0.03; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.139; 0.00; 571.00; 40.00; 5.00; 0.00; 238.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9729.90; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:56:050;0.04; 0.00; 0.000; 4.11; 4.05; 4.03; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.139; 0.00; 571.00; 40.00; 5.00; 0.00; 238.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9729.90; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:56:170;0.04; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.140; 0.00; 571.00; 40.00; 5.00; 0.00; 238.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9729.90; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:56:290;0.04; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.94; 0.00; 4.140; 0.00; 571.00; 40.00; 5.00; 0.00; 238.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9730.30; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:56:410;0.03; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.139; 0.00; 571.00; 40.00; 5.00; 0.00; 238.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9730.30; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:56:530;0.03; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.140; 0.00; 571.00; 40.00; 5.00; 0.00; 238.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9730.30; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:56:650;0.03; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.140; 0.00; 571.00; 40.00; 5.00; 0.00; 238.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9730.30; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:56:770;0.01; 0.00; 0.000; 4.12; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.140; 0.00; 571.00; 40.00; 5.00; 0.00; 239.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9730.70; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:56:890;0.01; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.140; 0.00; 571.00; 40.00; 5.00; 0.00; 239.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9730.70; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:57:010;0.02; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.140; 0.00; 571.00; 40.00; 5.00; 0.00; 239.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9730.70; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:57:130;0.01; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.140; 0.00; 571.00; 40.00; 5.00; 0.00; 239.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9730.70; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:57:250;0.01; 0.00; 0.000; 4.11; 4.05; 4.03; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.94; 0.00; 4.139; 0.00; 571.00; 40.00; 5.00; 0.00; 239.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9731.20; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:57:370;0.01; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.140; 0.00; 571.00; 40.00; 5.00; 0.00; 239.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9731.20; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:57:490;0.02; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.139; 0.00; 571.00; 40.00; 5.00; 0.00; 239.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9731.20; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:57:610;0.03; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.139; 0.00; 571.00; 40.00; 5.00; 0.00; 239.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9731.20; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:57:730;0.03; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.139; 0.00; 571.00; 40.00; 5.00; 0.00; 239.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9731.20; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:57:850;0.03; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.140; 0.00; 571.00; 40.00; 5.00; 0.00; 240.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9731.60; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:57:970;0.03; 0.00; 0.000; 4.11; 4.05; 4.03; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.140; 0.00; 571.00; 40.00; 5.00; 0.00; 240.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9731.60; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:58:090;0.03; 0.00; 0.000; 4.11; 4.04; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.94; 0.00; 4.140; 0.00; 571.00; 40.00; 5.00; 0.00; 240.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9731.60; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:58:210;0.02; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.94; 0.00; 4.140; 0.00; 571.00; 40.00; 5.00; 0.00; 240.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9731.60; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:58:330;0.02; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.94; 0.00; 4.140; 0.00; 571.00; 40.00; 5.00; 0.00; 240.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9732.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:58:450;0.02; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.94; 0.00; 4.140; 0.00; 571.00; 40.00; 5.00; 0.00; 240.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9732.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:58:570;0.03; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.140; 0.00; 571.00; 40.00; 5.00; 0.00; 240.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9732.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:58:690;0.02; 0.00; 0.000; 4.11; 4.04; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.140; 0.00; 571.00; 40.00; 5.00; 0.00; 240.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9732.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:58:810;0.02; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.96; 0.00; 4.140; 0.00; 571.00; 40.00; 5.00; 0.00; 240.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9732.40; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:58:930;0.02; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.94; 0.00; 4.139; 0.00; 571.00; 40.00; 5.00; 0.00; 241.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9732.40; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:59:050;0.03; 0.00; 0.000; 4.11; 4.04; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.94; 0.00; 4.139; 0.00; 571.00; 40.00; 5.00; 0.00; 241.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9732.40; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:59:170;0.02; 0.00; 0.000; 4.11; 4.05; 4.03; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.94; 0.00; 4.139; 0.00; 571.00; 40.00; 5.00; 0.00; 241.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9732.40; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:59:290;0.01; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.94; 0.00; 4.139; 0.00; 571.00; 40.00; 5.00; 0.00; 241.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9732.80; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
2023-09-18 11:29:59:410;0.01; 0.00; 0.000; 4.11; 4.05; 4.04; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 292.94; 0.00; 4.140; 0.00; 571.00; 40.00; 5.00; 0.00; 241.00; 255.00; 250.00; 0.00; 0.00; 1.00; 0.00; 9732.80; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 2.00; 0.00; 0.00; -10.18; 10.00; 0.00; 0.00; 4.13; 0.00; 0.00; 0.00; 1.00; 1.00; 5.00 
