YYYY-MM-DD-HH:MM:SS;FT0101[l/m];FT0401[m3/h];PT0101[Bar];PT0102[Bar];PT0201[Bar];PT0202[Bar];PT0301[Bar];PT0302[Bar];PT0303[Bar];CV0201[%];PT0203[Bar];PT0301[Bar];act_mode3;act_mode1;act_mode4;p;t_w[K];speed[RPM];outlet_pressure[Bar];p_lo_min[W];p_lo_max[W];DBB_ANTI_CYCLING_TRI;DBB_ANTI_CYCLING_TIM;equal_period_count;time_in_stop;last_time_in_stop;speed_avedev;M2_warning_out;M2_alarm_out;M2_reset_out;M2_cntCycles;M2_pumpToff;M2_pumpToffAvg;M2_pumpToffVar;M2_algState;M3_warning_out;M3_alarm_out;M3_reset_out;M3_cumVol;M3_edgeType;M3_edgeDetectionStat;M3_maxVol_warning;M3_maxVol_alarm;M3_Tevent;M2_cumVol;M3_qAvg;pump_output_control_;M2_plumbingCheck_cnt;M2_plumbingCheck_cnt;M2_plumbingCheck_cnt;M2_plumbingCheck_dpd;M2_PlumbingCheck_fla;M2_PlumbingWarning;FT0106;PT0106;FT0103;FT0104;FT0105;PV0106;SC0401;M2_stp_alg
2023-09-21 12:19:06:850;0.00; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 35.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 27.90; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:06:970;0.00; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 35.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 27.90; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.30; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:07:090;0.00; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 35.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 27.90; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:07:210;0.00; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 35.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 27.90; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:07:330;0.00; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 35.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 28.30; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:07:450;0.00; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 35.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 28.30; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:07:570;0.00; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 35.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 28.30; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:07:690;0.00; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.38; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 36.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 28.30; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:07:810;0.00; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 37.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 28.70; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:07:930;0.01; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 37.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 28.70; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:08:050;0.01; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 37.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 28.70; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:08:170;0.01; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.38; 0.00; 4.314; 0.00; 571.00; 40.00; 5.00; 1.00; 37.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 28.70; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:08:290;0.00; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.38; 0.00; 4.314; 0.00; 571.00; 40.00; 5.00; 1.00; 37.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 29.10; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:08:410;0.00; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.38; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 37.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 29.10; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:08:530;0.00; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.38; 0.00; 4.314; 0.00; 571.00; 40.00; 5.00; 1.00; 37.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 29.10; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:08:650;0.00; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.38; 0.00; 4.314; 0.00; 571.00; 40.00; 5.00; 1.00; 37.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 29.10; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:08:770;0.00; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.38; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 38.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 29.50; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:08:890;0.01; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 38.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 29.50; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:09:010;0.01; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 38.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 29.50; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:09:130;0.02; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 38.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 29.50; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:09:250;0.02; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.314; 0.00; 571.00; 40.00; 5.00; 1.00; 38.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 30.00; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:09:370;0.02; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 38.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 30.00; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:09:490;0.02; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 38.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 30.00; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:09:610;0.03; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 38.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 30.00; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:09:730;0.03; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 38.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 30.00; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:09:850;0.03; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 39.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 30.40; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:09:970;0.03; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 39.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 30.40; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:10:090;0.04; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.314; 0.00; 571.00; 40.00; 5.00; 1.00; 39.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 30.40; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:10:210;0.04; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 39.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 30.40; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:10:330;0.04; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 39.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 30.80; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:10:450;0.04; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.314; 0.00; 571.00; 40.00; 5.00; 1.00; 39.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 30.80; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:10:570;0.04; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.314; 0.00; 571.00; 40.00; 5.00; 1.00; 39.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 30.80; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:10:690;0.04; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.314; 0.00; 571.00; 40.00; 5.00; 1.00; 39.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 30.80; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:10:810;0.04; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.314; 0.00; 571.00; 40.00; 5.00; 1.00; 39.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 31.20; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:10:930;0.03; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.38; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 40.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 31.20; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:11:050;0.03; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 40.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 31.20; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:11:170;0.02; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 40.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 31.20; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:11:290;0.01; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 40.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 31.60; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:11:410;0.00; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 40.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 31.60; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:11:530;0.00; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 40.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 31.60; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-21 12:19:11:650;0.00; 0.00; 0.000; 4.28; 4.21; 4.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 294.40; 0.00; 4.313; 0.00; 571.00; 40.00; 5.00; 1.00; 40.00; 57.00; 250.00; 0.00; 0.00; 0.00; 0.00; 31.60; 97.98; 3417.39; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 0.00; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.29; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
